follow_id,strategy_type,stock_code,stock_name,pick_date,matured_date,horizon_days,horizon_return_pct,mfe_pct,mae_pct,win,hit_stop_loss,hit_take_profit,score,recommendation_level,follow_type,pick_rank,session_type,execution_source,market_phase,evolution_version,origin,recommended_at,created_at,pick_price,calendar_mismatch,independent_status,expected_matured_date,settlement_mode,independent_exit,independent_return,entry_low,entry_high,entry_in_range,entry_distance_pct,return_difference_pp,benchmark_return,excess_return
1105,overnight,300210,森远股份,2026-05-20,2026-05-21,1,-0.962,-0.962,-0.962,False,False,False,93.0,强烈推荐,trade,5,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:52:58,12.47,False,ok,2026-05-21,open,12.35,-0.9623095429029727,11.86,12.55,True,0,-0.0003095429029726926,-1.3936132929267875,0.4313037500238148
1126,overnight,002965,祥鑫科技,2026-05-21,2026-05-22,1,0.449,0.449,0.449,True,False,False,86.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:01,37.85,False,ok,2026-05-22,open,38.02,0.44914134742404244,36.33,38.59,True,0,0.00014134742404242617,1.29623047814178,-0.8470891307177375
1128,overnight,003036,泰坦股份,2026-05-21,2026-05-22,1,0.842,0.842,0.842,True,False,False,86.0,强烈推荐,trade,4,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:01,47.5,False,ok,2026-05-22,open,47.9,0.8421052631578885,45.61,49.41,True,0,0.00010526315788850216,1.29623047814178,-0.45412521498389147
1129,overnight,300403,汉宇集团,2026-05-21,2026-05-22,1,-0.326,-0.326,-0.326,False,False,False,78.0,推荐,trade,5,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:01,12.29,False,ok,2026-05-22,open,12.25,-0.32546786004881145,11.94,12.63,True,0,0.0005321399511885594,1.29623047814178,-1.6216983381905914
1147,overnight,003043,华亚智能,2026-05-22,2026-05-25,1,-0.185,-0.185,-0.185,False,False,False,97.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:04,64.82,False,ok,2026-05-25,open,64.7,-0.18512804689908569,61.5,65.2,True,0,-0.00012804689908568756,1.5789147798807024,-1.764042826779788
1148,overnight,002119,康强电子,2026-05-22,2026-05-25,1,0.846,0.846,0.846,True,False,False,91.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:04,23.63,False,ok,2026-05-25,open,23.83,0.8463817181548761,22.45,23.83,True,0,0.0003817181548760873,1.5789147798807024,-0.7325330617258263
1149,overnight,300397,天和防务,2026-05-22,2026-05-25,1,0.138,0.138,0.138,True,False,False,89.0,强烈推荐,trade,4,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:04,14.52,False,ok,2026-05-25,open,14.54,0.13774104683195176,14.08,14.6,True,0,-0.0002589531680482482,1.5789147798807024,-1.4411737330487506
1164,overnight,002077,大港股份,2026-05-25,2026-05-26,1,0.0,0.0,0.0,False,False,False,96.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:06,18.7,False,ok,2026-05-26,open,18.7,0.0,17.86,18.98,True,0,0.0,0.5333631339401901,-0.5333631339401901
1165,overnight,300652,雷迪克,2026-05-25,2026-05-26,1,1.01,1.01,1.01,True,False,False,93.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:06,51.48,False,ok,2026-05-26,open,52.0,1.0101010101010166,49.7,52.1,True,0,0.00010101010101659647,0.5333631339401901,0.4767378761608265
1166,overnight,300222,科大智能,2026-05-25,2026-05-26,1,-1.827,-1.827,-1.827,False,False,False,91.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:06,14.78,False,ok,2026-05-26,open,14.51,-1.826792963464141,13.87,14.9,True,0,0.00020703653585885107,0.5333631339401901,-2.360156097404331
1185,overnight,600784,鲁银投资,2026-05-26,2026-05-27,1,0.0,0.0,0.0,False,False,False,95.0,强烈推荐,trade,4,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:09,8.44,False,ok,2026-05-27,open,8.44,0.0,8.01,8.8,True,0,0.0,-0.8019644896268163,0.8019644896268163
1186,overnight,301626,苏州天脉,2026-05-26,2026-05-27,1,0.597,0.597,0.597,True,False,False,95.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:09,325.23,False,ok,2026-05-27,open,327.17,0.5965009377978614,310.0,333.0,True,0,-0.0004990622021385782,-0.8019644896268163,1.3984654274246777
1187,overnight,000536,华映科技,2026-05-26,2026-05-27,1,-1.956,-1.956,-1.956,False,False,False,90.0,强烈推荐,trade,5,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:09,4.6,False,ok,2026-05-27,open,4.51,-1.9565217391304346,4.29,4.71,True,0,-0.0005217391304346286,-0.8019644896268163,-1.1545572495036183
1200,overnight,000600,建投能源,2026-05-27,2026-05-28,1,-0.552,-0.552,-0.552,False,False,False,91.0,强烈推荐,trade,4,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:11,10.86,False,ok,2026-05-28,open,10.8,-0.5524861878452914,10.31,11.0,True,0,-0.0004861878452913082,0.12306012220439921,-0.6755463100496906
1218,overnight,300809,华辰装备,2026-05-28,2026-05-29,1,-1.308,-1.308,-1.308,False,False,False,93.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:13,40.52,False,ok,2026-05-29,open,39.99,-1.3079960513326827,38.45,41.36,True,0,3.94866731734389e-06,-0.44951273958581117,-0.8584833117468715
1219,overnight,002922,伊戈尔,2026-05-28,2026-05-29,1,0.21,0.21,0.21,True,False,False,78.0,推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:13,47.5,False,ok,2026-05-29,open,47.6,0.21052631578948322,44.9,47.73,True,0,0.0005263157894832282,-0.44951273958581117,0.6600390553752944
1220,overnight,300046,台基股份,2026-05-28,2026-05-29,1,0.195,0.195,0.195,True,False,False,76.0,推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:13,35.93,False,ok,2026-05-29,open,36.0,0.19482326746451673,34.3,36.18,True,0,-0.0001767325354832816,-0.44951273958581117,0.6443360070503279
1240,overnight,000722,湖南发展,2026-05-29,2026-06-01,1,1.429,1.429,1.429,True,False,False,72.0,推荐,trade,5,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:16,14.69,False,ok,2026-06-01,open,14.9,1.4295439074200278,13.92,15.25,True,0,0.000543907420027745,-0.9783079728215904,2.4078518802416182
1241,overnight,002317,众生药业,2026-05-29,2026-06-01,1,-0.042,-0.042,-0.042,False,False,False,74.0,推荐,trade,4,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:16,23.57,False,ok,2026-06-01,open,23.56,-0.042426813746299086,22.5,23.96,True,0,-0.00042681374629908314,-0.9783079728215904,0.9358811590752913
1259,overnight,000531,穗恒运Ａ,2026-06-01,2026-06-02,1,-2.948,-2.948,-2.948,False,True,False,100.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:18,8.14,False,ok,2026-06-02,open,7.9,-2.9484029484029506,7.51,8.23,True,0,-0.0004029484029506314,1.4512020411786342,-4.399604989581585
1260,overnight,603637,镇海股份,2026-06-01,2026-06-02,1,0.509,0.509,0.509,True,False,False,99.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:19,21.62,False,ok,2026-06-02,open,21.73,0.5087881591119281,20.25,22.15,True,0,-0.00021184088807191248,1.4512020411786342,-0.9424138820667061
1261,overnight,002951,金时科技,2026-06-01,2026-06-02,1,5.724,5.724,5.724,True,False,True,96.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:19,18.17,False,ok,2026-06-02,open,19.21,5.7237204182718715,17.01,19.4,True,0,-0.0002795817281286972,1.4512020411786342,4.272518377093237
1279,overnight,301123,奕东电子,2026-06-02,2026-06-03,1,0.24,0.24,0.24,True,False,False,92.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:21,91.79,False,ok,2026-06-03,open,92.01,0.2396775247848426,87.03,93.3,True,0,-0.00032247521515738065,0.49343176194815985,-0.25375423716331724
1280,overnight,603324,盛剑科技,2026-06-02,2026-06-03,1,-3.903,-3.903,-3.903,False,True,False,93.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:21,34.08,False,ok,2026-06-03,open,32.75,-3.9025821596244126,32.82,34.96,True,0,0.0004178403755874527,0.49343176194815985,-4.396013921572573
1281,overnight,600237,XD铜峰电,2026-06-02,2026-06-03,1,2.182,2.182,2.182,True,False,True,91.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:21,10.54,False,ok,2026-06-03,open,10.77,2.182163187855801,9.99,10.88,True,0,0.00016318785580127226,0.49343176194815985,1.6887314259076414
1299,overnight,001269,欧晶科技,2026-06-03,2026-06-04,1,0.072,0.072,0.072,True,False,False,100.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:24,27.9,False,ok,2026-06-04,open,27.92,0.07168458781363629,26.07,28.6,True,0,-0.0003154121863637033,-0.6896398120195046,0.7613243998331409
1300,overnight,603800,洪田股份,2026-06-03,2026-06-04,1,0.419,0.419,0.419,True,False,False,100.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:24,73.89,False,ok,2026-06-04,open,74.2,0.41954256326972583,68.01,75.97,True,0,0.0005425632697258487,-0.6896398120195046,1.1091823752892305
1305,overnight,000966,长源电力,2026-06-03,2026-06-04,1,-0.916,-0.916,-0.916,False,False,False,91.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:24,5.46,False,ok,2026-06-04,open,5.41,-0.9157509157509125,5.11,5.67,True,0,0.0002490842490875389,-0.6896398120195046,-0.22611110373140786
1319,overnight,300863,卡倍亿,2026-06-04,2026-06-05,1,1.084,1.084,1.084,True,False,False,95.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:27,71.97,False,ok,2026-06-05,open,72.75,1.0837849103793262,67.8,73.19,True,0,-0.0002150896206738473,-1.7907130842550578,2.874497994634384
1320,overnight,300304,云意电气,2026-06-04,2026-06-05,1,-0.522,-0.522,-0.522,False,False,False,93.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:27,15.33,False,ok,2026-06-05,open,15.25,-0.5218525766470972,14.53,15.46,True,0,0.00014742335290285347,-1.7907130842550578,1.2688605076079607
1322,overnight,605006,山东玻纤,2026-06-04,2026-06-05,1,-0.556,-0.556,-0.556,False,False,False,92.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:27,18.0,False,ok,2026-06-05,open,17.9,-0.5555555555555647,16.38,18.9,True,0,0.0004444444444353657,-1.7907130842550578,1.2351575286994931
1337,overnight,601011,宝泰隆,2026-06-05,2026-06-08,1,-3.323,-3.323,-3.323,False,True,False,86.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:29,3.31,False,ok,2026-06-08,open,3.2,-3.3232628398791486,3.12,3.42,True,0,-0.0002628398791486575,-2.144108683557122,-1.1791541563220265
1339,overnight,000966,长源电力,2026-06-05,2026-06-08,1,0.183,0.183,0.183,True,False,False,85.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:29,5.45,False,ok,2026-06-08,open,5.46,0.18348623853210455,5.24,5.81,True,0,0.0004862385321045548,-2.144108683557122,2.3275949220892267
1340,overnight,603032,德新科技,2026-06-05,2026-06-08,1,-1.191,-1.191,-1.191,False,False,False,84.0,推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:29,25.18,False,ok,2026-06-08,open,24.88,-1.1914217633042123,23.33,26.44,True,0,-0.0004217633042122859,-2.144108683557122,0.9526869202529098
1358,overnight,603039,泛微网络,2026-06-08,2026-06-09,1,0.461,0.461,0.461,True,False,False,81.0,推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:32,41.21,False,ok,2026-06-09,open,41.4,0.461053142441159,38.33,41.93,True,0,5.314244115900424e-05,1.870528933053861,-1.409475790612702
1359,overnight,002681,奋达科技,2026-06-08,2026-06-09,1,-0.187,-0.187,-0.187,False,False,False,77.0,推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:32,5.35,False,ok,2026-06-09,open,5.34,-0.18691588785045843,5.12,5.52,True,0,8.411214954157087e-05,1.870528933053861,-2.0574448209043195
1360,overnight,300925,法本信息,2026-06-08,2026-06-09,1,0.16,0.16,0.16,True,False,False,73.0,推荐,trade,4,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:32,18.7,False,ok,2026-06-09,open,18.73,0.16042780748664054,17.38,19.38,True,0,0.0004278074866405357,1.870528933053861,-1.7101011255672205
1377,overnight,000727,冠捷科技,2026-06-09,2026-06-10,1,-0.669,-0.669,-0.669,False,False,False,85.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:35,2.99,False,ok,2026-06-10,open,2.97,-0.6688963210702337,2.84,3.09,True,0,0.00010367892976637094,-1.1083320664499463,0.43943574537971264
1378,overnight,000837,秦川机床,2026-06-09,2026-06-10,1,-0.607,-0.607,-0.607,False,False,False,75.0,推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:35,13.18,False,ok,2026-06-10,open,13.1,-0.6069802731411222,12.7,13.6,True,0,1.972685887774439e-05,-1.1083320664499463,0.5013517933088241
1379,overnight,300465,高伟达,2026-06-09,2026-06-10,1,-0.81,-0.81,-0.81,False,False,False,74.0,推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:35,16.04,False,ok,2026-06-10,open,15.91,-0.8104738154613433,15.56,16.24,True,0,-0.00047381546134328545,-1.1083320664499463,0.29785825098860297
1400,overnight,300700,岱勒新材,2026-06-10,2026-06-11,1,-1.698,-1.698,-1.698,False,False,False,98.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:37,22.38,False,ok,2026-06-11,open,22.0,-1.6979445933869464,21.06,22.83,True,0,5.540661305358796e-05,-0.5513215501864788,-1.1466230432004676
1401,overnight,603386,骏亚科技,2026-06-10,2026-06-11,1,-0.965,-0.965,-0.965,False,False,False,94.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:37,18.66,False,ok,2026-06-11,open,18.48,-0.9646302250803873,17.46,19.36,True,0,0.0003697749196126532,-0.5513215501864788,-0.41330867489390855
1402,overnight,002955,鸿合科技,2026-06-10,2026-06-11,1,-1.505,-1.505,-1.505,False,False,False,91.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:37,29.9,False,ok,2026-06-11,open,29.45,-1.5050167224080258,28.2,30.03,True,0,-1.6722408025859892e-05,-0.5513215501864788,-0.953695172221547
1417,overnight,603328,依顿电子,2026-06-11,2026-06-12,1,1.321,1.321,1.321,True,False,False,91.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:39,13.63,False,ok,2026-06-12,open,13.81,1.3206162876008731,12.25,13.99,True,0,-0.0003837123991268232,1.1627537634385732,0.15786252416229996
1418,overnight,603203,快克智能,2026-06-11,2026-06-12,1,2.631,2.631,2.631,True,False,True,89.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:39,57.01,False,ok,2026-06-12,open,58.51,2.6311173478337224,54.03,59.9,True,0,0.00011734783372263635,1.1627537634385732,1.4683635843951492
1419,overnight,300488,恒锋工具,2026-06-11,2026-06-12,1,0.391,0.391,0.391,True,False,False,77.0,推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:40,38.35,False,ok,2026-06-12,open,38.5,0.39113428943937656,36.13,39.5,True,0,0.0001342894393765448,1.1627537634385732,-0.7716194739991966
1437,overnight,603039,泛微网络,2026-06-12,2026-06-15,1,-1.443,-1.443,-1.443,False,False,False,100.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:42,47.82,False,ok,2026-06-15,open,47.13,-1.4429109159347475,44.66,48.2,True,0,8.908406525254264e-05,2.39443872296603,-3.8373496389007777
1438,overnight,600458,时代新材,2026-06-12,2026-06-15,1,1.399,1.399,1.399,True,False,False,93.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:43,15.73,False,ok,2026-06-15,open,15.95,1.3986013986013957,15.1,16.0,True,0,-0.00039860139860437016,2.39443872296603,-0.9958373243646346
1439,overnight,603212,赛伍技术,2026-06-12,2026-06-15,1,-0.859,-0.859,-0.859,False,False,False,93.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:43,16.3,False,ok,2026-06-15,open,16.16,-0.8588957055214785,15.34,16.5,True,0,0.00010429447852144946,2.39443872296603,-3.2533344284875088
1456,overnight,002057,中钢天源,2026-06-15,2026-06-16,1,-1.081,-1.081,-1.081,False,False,False,100.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:44,12.03,False,ok,2026-06-16,open,11.9,-1.0806317539484578,11.67,12.2,True,0,0.00036824605154217593,-0.15291176296224895,-0.9277199909862088
1457,overnight,000859,国风新材,2026-06-15,2026-06-16,1,-1.078,-1.078,-1.078,False,False,False,94.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:45,11.13,False,ok,2026-06-16,open,11.01,-1.0781671159029727,10.76,11.18,True,0,-0.00016711590297258105,-0.15291176296224895,-0.9252553529407237
1459,overnight,003043,华亚智能,2026-06-15,2026-06-16,1,-2.282,-2.282,-2.282,False,True,False,87.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:45,84.57,False,ok,2026-06-16,open,82.64,-2.282133144140941,79.0,85.1,True,0,-0.00013314414094089955,-0.15291176296224895,-2.129221381178692
1477,overnight,000859,国风新材,2026-06-16,2026-06-17,1,-1.639,-1.639,-1.639,False,False,False,97.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:47,11.59,False,ok,2026-06-17,open,11.4,-1.6393442622950727,10.94,12.1,True,0,-0.0003442622950726726,0.9655564950872719,-2.6049007573823446
1478,overnight,002549,凯美特气,2026-06-16,2026-06-17,1,-2.311,-2.311,-2.311,False,True,False,81.0,推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:48,17.74,False,ok,2026-06-17,open,17.33,-2.3111612175873764,16.91,17.85,True,0,-0.00016121758737641656,0.9655564950872719,-3.2767177126746483
1479,overnight,000593,德龙汇能,2026-06-16,2026-06-17,1,0.338,0.338,0.338,True,False,False,79.0,推荐,trade,4,afternoon,historical_open_proxy,unknown,1,cache_backfill,,2026-07-30 20:53:48,23.68,False,ok,2026-06-17,open,23.76,0.33783783783785104,22.53,24.11,True,0,-0.00016216216214898216,0.9655564950872719,-0.6277186572494209
1497,overnight,000920,沃顿科技,2026-06-17,2026-06-18,1,-1.27,-1.27,-1.27,False,False,False,98.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-17 14:32:30,2026-07-30 20:53:50,14.96,False,ok,2026-06-18,open,14.77,-1.2700534759358395,13.89,15.39,True,0,-5.347593583948651e-05,0.20704101683297615,-1.4770944927688157
1498,overnight,300031,宝通科技,2026-06-17,2026-06-18,1,1.725,1.725,1.725,True,False,True,86.0,强烈推荐,trade,4,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-17 14:32:30,2026-07-30 20:53:51,27.83,False,ok,2026-06-18,open,28.31,1.7247574559827505,26.59,28.2,True,0,-0.00024254401724954633,0.20704101683297615,1.5177164391497744
1499,overnight,301182,凯旺科技,2026-06-17,2026-06-18,1,-0.995,-0.995,-0.995,False,False,False,92.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-17 14:32:30,2026-07-30 20:53:51,98.45,False,ok,2026-06-18,open,97.47,-0.9954291518537328,92.02,101.25,True,0,-0.00042915185373282316,0.20704101683297615,-1.202470168686709
1515,overnight,002965,祥鑫科技,2026-06-18,2026-06-22,1,2.459,2.459,2.459,True,False,True,92.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-18 14:32:37,2026-07-30 20:53:52,43.92,False,ok,2026-06-22,open,45.0,2.4590163934426146,41.79,44.27,True,0,1.639344261450404e-05,2.3891047434029256,0.06991165003968902
1531,overnight,000593,德龙汇能,2026-06-22,2026-06-23,1,-1.516,-1.516,-1.516,False,False,False,97.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-22 14:32:43,2026-07-30 20:53:54,26.38,False,ok,2026-06-23,open,25.98,-1.5163002274450332,24.41,26.6,True,0,-0.00030022744503321874,-2.7723206697683134,1.2560204423232801
1532,overnight,300557,理工光科,2026-06-22,2026-06-23,1,-1.151,-1.151,-1.151,False,False,False,93.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-22 14:32:43,2026-07-30 20:53:55,33.89,False,ok,2026-06-23,open,33.5,-1.1507819415756848,31.45,34.07,True,0,0.00021805842431521505,-2.7723206697683134,1.6215387281926286
1533,overnight,300655,晶瑞电材,2026-06-22,2026-06-23,1,2.412,2.412,2.412,True,False,True,92.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-22 14:32:43,2026-07-30 20:53:55,17.0,False,ok,2026-06-23,open,17.41,2.4117647058823577,16.52,17.22,True,0,-0.0002352941176422263,-2.7723206697683134,5.184085375650671
1549,overnight,002083,孚日股份,2026-06-23,2026-06-24,1,11.004,11.004,11.004,True,False,True,94.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-23 14:32:35,2026-07-30 20:53:57,11.45,False,ok,2026-06-24,open,12.71,11.004366812227095,10.79,11.88,True,0,0.0003668122270958918,0.48034410770441127,10.524022704522684
1550,overnight,002312,川发龙蟒,2026-06-23,2026-06-24,1,-1.042,-1.042,-1.042,False,False,False,71.0,推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-23 14:32:35,2026-07-30 20:53:57,9.6,False,ok,2026-06-24,open,9.5,-1.041666666666663,9.56,9.95,True,0,0.0003333333333370714,0.48034410770441127,-1.5220107743710742
1573,overnight,300557,理工光科,2026-06-24,2026-06-25,1,-0.511,-0.511,-0.511,False,False,False,97.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-24 14:32:07,2026-07-30 20:54:00,35.23,False,ok,2026-06-25,open,35.05,-0.5109281862049397,33.2,35.65,True,0,7.181379506027152e-05,1.5593705872118724,-2.070298773416812
1574,overnight,002654,万润科技,2026-06-24,2026-06-25,1,2.015,2.015,2.015,True,False,True,95.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-24 14:32:07,2026-07-30 20:54:00,18.86,False,ok,2026-06-25,open,19.24,2.0148462354188768,17.85,19.15,True,0,-0.00015376458112337232,1.5593705872118724,0.45547564820700437
1575,overnight,300174,元力股份,2026-06-24,2026-06-25,1,11.181,11.181,11.181,True,False,True,85.0,强烈推荐,trade,4,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-24 14:32:07,2026-07-30 20:54:01,30.14,False,ok,2026-06-25,open,33.51,11.181154611811529,27.7,32.13,True,0,0.00015461181152964798,1.5593705872118724,9.621784024599656
1593,overnight,002803,吉宏股份,2026-06-25,2026-06-26,1,-1.427,-1.427,-1.427,False,False,False,100.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-25 14:32:20,2026-07-30 20:54:03,27.34,False,ok,2026-06-26,open,26.95,-1.4264813460131642,26.14,28.0,True,0,0.0005186539868358153,-3.025437740284065,1.5989563942709006
1594,overnight,603223,恒通股份,2026-06-25,2026-06-26,1,-0.584,-0.584,-0.584,False,False,False,100.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-25 14:32:20,2026-07-30 20:54:04,11.98,False,ok,2026-06-26,open,11.91,-0.5843071786310494,11.31,12.61,True,0,-0.000307178631049454,-3.025437740284065,2.4411305616530155
1595,overnight,603380,易德龙,2026-06-25,2026-06-26,1,-2.001,-2.001,-2.001,False,False,False,100.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-25 14:32:20,2026-07-30 20:54:04,45.47,False,ok,2026-06-26,open,44.56,-2.0013195513525317,43.54,47.34,True,0,-0.00031955135253181055,-3.025437740284065,1.0241181889315332
1612,overnight,300093,金刚光伏,2026-06-26,2026-06-29,1,-0.039,-0.039,-0.039,False,False,False,93.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-26 14:31:57,2026-07-30 20:54:06,25.61,False,ok,2026-06-29,open,25.6,-0.03904724716906616,25.17,27.49,True,0,-4.724716906615717e-05,1.2057795251652514,-1.2448267723343176
1613,overnight,300820,英杰电气,2026-06-26,2026-06-29,1,1.272,1.272,1.272,True,False,False,90.0,强烈推荐,trade,2,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-26 14:31:57,2026-07-30 20:54:06,83.34,False,ok,2026-06-29,open,84.4,1.2718982481401575,77.89,85.6,True,0,-0.00010175185984251378,1.2057795251652514,0.06611872297490606
1614,overnight,603800,洪田股份,2026-06-26,2026-06-29,1,-0.237,-0.237,-0.237,False,False,False,86.0,强烈推荐,trade,3,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-26 14:31:57,2026-07-30 20:54:06,88.76,False,ok,2026-06-29,open,88.55,-0.23659305993691815,83.4,92.23,True,0,0.00040694006308183983,1.2057795251652514,-1.4423725851021696
1633,overnight,300093,金刚光伏,2026-06-29,2026-06-30,1,-1.525,-1.525,-1.525,False,False,False,98.0,强烈推荐,trade,1,afternoon,historical_open_proxy,unknown,1,cache_backfill,2026-06-29 14:32:26,2026-07-30 20:54:09,26.89,False,ok,2026-06-30,open,26.48,-1.5247303830420278,25.2,27.27,True,0,0.0002696169579721186,1.0657774025151667,-2.5905077855571945
